time,temp_air,temp_water,humidity,ph,light,salinity,do,co2_air,set_temp_air,set_ph,set_oxygen,target_growth,target_ph,tank_vol,building_vol,growth_len,device_temp_air,device_temp_water,device_light,device_ph_injection,device_nitrogen,device_oxygen,expected_ph_duration,expected_growth,expected_harvest_time
2024-01-01T00:57:30+09:00,24.34,20.05,58.49,6.83,730.34,0.71,5.01,302.1,23.54,6.84,7.9,2.76,7.59,508.79,2836.53,46.1,0,0,0,1,0,0,40.05,3.13,2024-01-09T12:14:18+09:00
2024-01-01T00:58:00+09:00,24.15,19.95,58.77,6.83,745.35,0.72,5.05,295.18,23.44,6.81,7.97,2.85,7.64,507.0,2876.77,45.79,0,0,0,0,1,1,41.04,3.09,2024-01-08T12:29:12+09:00
2024-01-01T00:58:30+09:00,24.32,20.01,58.31,6.83,763.2,0.74,4.88,297.21,23.51,6.82,8.0,2.89,7.61,514.23,2829.48,45.56,1,1,1,0,0,1,41.38,3.11,2024-01-08T03:08:06+09:00
2024-01-01T00:59:00+09:00,24.27,20.11,57.87,6.79,775.24,0.7,4.98,292.37,23.45,6.82,7.91,2.69,7.63,521.34,2870.86,44.74,1,1,0,1,1,0,41.27,3.08,2024-01-08T00:15:48+09:00
2024-01-01T00:59:30+09:00,24.08,20.18,58.29,6.8,779.94,0.73,4.78,288.53,23.37,6.82,7.87,2.87,7.61,522.92,2845.91,43.88,1,0,0,1,1,0,40.83,3.11,2024-01-07T01:57:06+09:00
2024-01-01T01:00:00+09:00,24.22,20.14,58.24,6.77,807.87,0.77,4.92,282.58,23.47,6.79,7.83,2.74,7.64,532.75,2851.49,43.12,0,1,0,1,1,0,41.35,3.12,2024-01-07T19:00:00+09:00
2024-01-01T01:00:30+09:00,24.1,20.1,57.91,6.76,790.16,0.8,4.79,291.49,23.44,6.79,7.88,2.55,7.64,535.18,2863.27,42.95,1,1,0,1,1,0,40.91,3.1,2024-01-07T07:00:30+09:00
2024-01-01T01:01:00+09:00,24.21,20.18,57.56,6.79,814.05,0.77,4.78,284.32,23.5,6.77,7.8,2.56,7.6,529.32,2900.17,42.67,0,0,1,0,0,1,41.59,3.19,2024-01-06T14:13:00+09:00
2024-01-01T01:01:30+09:00,24.35,20.16,57.22,6.78,806.35,0.74,4.78,282.92,23.6,6.75,7.89,2.49,7.56,527.6,2878.74,41.71,1,1,1,1,0,1,41.27,3.15,2024-01-07T11:35:06+09:00
2024-01-01T01:02:00+09:00,24.27,20.18,57.52,6.81,800.9,0.73,4.87,292.88,23.54,6.76,7.83,2.59,7.56,536.9,2892.53,41.31,0,1,0,0,0,1,41.28,3.19,2024-01-07T16:38:00+09:00
2024-01-01T01:02:30+09:00,24.26,20.15,57.41,6.85,775.19,0.71,5.04,287.78,23.45,6.79,7.9,2.56,7.52,536.14,2869.62,40.65,1,0,0,0,1,1,42.0,3.18,2024-01-08T07:16:54+09:00
2024-01-01T01:03:00+09:00,24.32,20.22,57.2,6.87,791.64,0.7,5.11,292.06,23.5,6.76,7.86,2.43,7.47,540.19,2917.87,40.34,0,1,0,1,0,0,42.15,3.27,2024-01-07T23:07:48+09:00
2024-01-01T01:03:30+09:00,24.28,20.18,56.95,6.87,809.24,0.75,5.0,283.98,23.43,6.75,7.88,2.3,7.48,535.07,2910.42,39.71,1,1,1,1,1,1,41.73,3.27,2024-01-07T14:44:18+09:00
2024-01-01T01:04:00+09:00,24.08,20.19,56.81,6.92,800.08,0.72,4.86,285.16,23.34,6.75,7.82,2.48,7.5,526.24,2906.27,40.33,1,1,1,0,0,0,41.54,3.28,2024-01-07T08:30:24+09:00
2024-01-01T01:04:30+09:00,24.16,20.28,56.97,6.89,815.35,0.69,4.82,281.49,23.25,6.77,7.76,2.59,7.49,530.71,2899.39,40.74,0,0,0,0,1,0,41.23,3.22,2024-01-08T00:35:42+09:00
2024-01-01T01:05:00+09:00,24.3,20.38,57.38,6.92,804.82,0.65,4.86,281.29,23.2,6.77,7.84,2.64,7.47,532.94,2917.34,40.6,1,0,0,0,1,1,42.12,3.17,2024-01-07T18:07:24+09:00
2024-01-01T01:05:30+09:00,24.33,20.48,57.0,6.91,781.73,0.7,4.84,284.97,23.25,6.74,7.91,2.64,7.51,536.86,2952.24,40.64,0,1,0,1,1,0,42.84,3.1,2024-01-07T01:19:54+09:00
2024-01-01T01:06:00+09:00,24.37,20.51,57.06,6.96,803.56,0.74,4.96,293.31,23.23,6.75,7.88,2.76,7.54,543.81,2944.36,41.27,0,0,0,0,1,0,42.23,3.03,2024-01-07T10:56:24+09:00
2024-01-01T01:06:30+09:00,24.48,20.6,56.58,6.93,813.69,0.75,4.87,301.49,23.33,6.77,7.89,2.75,7.59,550.45,2946.43,41.67,1,1,0,1,1,1,42.88,3.09,2024-01-07T20:47:18+09:00
2024-01-01T01:07:00+09:00,24.47,20.65,56.98,6.88,798.39,0.78,5.05,309.56,23.32,6.76,7.93,2.65,7.6,555.32,2966.86,41.54,0,1,1,0,0,1,42.59,3.14,2024-01-08T06:38:12+09:00
2024-01-01T01:07:30+09:00,24.38,20.63,56.72,6.86,811.0,0.76,5.0,318.49,23.34,6.76,7.93,2.7,7.59,547.35,2937.89,42.43,1,0,1,1,1,0,42.03,3.07,2024-01-08T19:07:30+09:00
2024-01-01T01:08:00+09:00,24.34,20.55,57.1,6.82,835.41,0.74,5.0,313.39,23.3,6.77,7.85,2.59,7.56,541.35,2901.91,42.87,1,0,0,0,0,1,41.88,3.09,2024-01-08T06:53:36+09:00
2024-01-01T01:08:30+09:00,24.23,20.46,57.58,6.8,854.36,0.72,4.87,304.3,23.39,6.79,7.77,2.72,7.55,548.95,2892.72,42.89,0,0,0,0,0,0,42.01,3.04,2024-01-07T22:58:54+09:00
2024-01-01T01:09:00+09:00,24.23,20.48,57.18,6.82,883.39,0.71,5.01,301.28,23.33,6.81,7.77,2.88,7.54,557.65,2857.59,42.07,0,1,1,0,1,1,41.03,3.07,2024-01-07T06:40:12+09:00
2024-01-01T01:09:30+09:00,24.26,20.49,57.27,6.86,878.02,0.72,4.9,293.58,23.24,6.84,7.7,2.9,7.54,553.91,2819.94,41.65,0,1,1,1,0,0,40.62,3.05,2024-01-08T03:47:54+09:00
2024-01-01T01:10:00+09:00,24.18,20.52,56.92,6.88,867.04,0.69,4.99,298.08,23.17,6.85,7.62,3.01,7.52,546.28,2823.14,41.84,1,1,1,1,0,0,40.95,3.1,2024-01-07T10:17:12+09:00
2024-01-01T01:10:30+09:00,24.1,20.52,56.77,6.87,891.82,0.65,4.89,289.31,23.19,6.83,7.68,2.87,7.49,544.08,2859.81,42.7,0,0,1,0,0,0,40.59,3.06,2024-01-07T05:29:42+09:00
2024-01-01T01:11:00+09:00,23.97,20.58,56.76,6.83,877.49,0.64,4.87,293.16,23.29,6.85,7.73,2.67,7.52,540.79,2908.25,43.25,0,0,1,0,1,0,41.13,3.09,2024-01-07T23:30:12+09:00
2024-01-01T01:11:30+09:00,23.98,20.5,57.24,6.87,891.78,0.61,5.03,299.27,23.32,6.87,7.74,2.56,7.54,533.76,2912.25,43.72,1,1,0,0,1,1,41.09,3.06,2024-01-07T11:30:42+09:00
2024-01-01T01:12:00+09:00,24.15,20.49,57.48,6.88,865.41,0.6,4.85,302.51,23.36,6.86,7.82,2.57,7.51,527.63,2885.41,43.41,0,0,0,1,0,1,40.16,3.04,2024-01-06T15:07:12+09:00
2024-01-01T01:12:30+09:00,24.18,20.55,57.31,6.86,886.58,0.59,4.91,299.5,23.43,6.88,7.75,2.7,7.55,537.48,2929.65,42.6,0,1,1,0,1,0,39.97,3.04,2024-01-06T10:19:42+09:00
2024-01-01T01:13:00+09:00,23.98,20.54,57.34,6.84,863.01,0.58,4.99,303.13,23.44,6.88,7.74,2.73,7.54,536.31,2935.58,43.23,0,0,1,0,0,1,39.49,3.13,2024-01-06T05:03:24+09:00
2024-01-01T01:13:30+09:00,23.94,20.63,56.98,6.81,889.23,0.56,5.14,301.46,23.44,6.89,7.67,2.59,7.57,536.95,2902.67,42.36,1,1,1,1,0,1,40.2,3.2,2024-01-05T06:59:06+09:00
2024-01-01T01:14:00+09:00,23.92,20.57,57.12,6.79,911.11,0.59,5.32,305.0,23.54,6.87,7.62,2.4,7.56,533.98,2908.89,43.31,1,1,1,1,1,1,40.56,3.12,2024-01-05T18:30:48+09:00
2024-01-01T01:14:30+09:00,23.77,20.49,57.16,6.79,904.0,0.54,5.34,308.13,23.55,6.85,7.55,2.2,7.57,531.96,2930.48,43.11,1,1,0,1,1,1,40.43,3.11,2024-01-05T04:36:06+09:00
2024-01-01T01:15:00+09:00,23.92,20.41,57.27,6.75,912.18,0.58,5.16,310.67,23.55,6.87,7.45,2.05,7.57,522.42,2978.95,43.89,0,1,1,1,0,0,40.82,3.03,2024-01-06T02:27:00+09:00
2024-01-01T01:15:30+09:00,24.01,20.32,57.5,6.74,935.54,0.55,4.99,309.17,23.6,6.87,7.54,1.91,7.52,517.99,2955.54,44.75,0,0,0,0,1,0,41.75,3.04,2024-01-06T04:08:18+09:00
2024-01-01T01:16:00+09:00,23.87,20.25,57.37,6.71,907.01,0.58,4.87,316.88,23.65,6.88,7.47,1.74,7.53,522.92,2979.35,45.23,1,1,0,0,1,0,42.06,3.11,2024-01-05T07:44:48+09:00
2024-01-01T01:16:30+09:00,23.82,20.18,57.22,6.67,928.36,0.55,4.69,316.13,23.72,6.88,7.47,1.94,7.56,521.53,2957.0,44.49,1,0,1,0,0,1,41.53,3.2,2024-01-05T13:59:42+09:00
2024-01-01T01:17:00+09:00,23.99,20.21,57.01,6.65,945.84,0.58,4.76,321.23,23.73,6.91,7.56,1.86,7.56,526.3,2974.22,45.25,0,1,1,1,0,0,40.66,3.14,2024-01-04T14:43:24+09:00
2024-01-01T01:17:30+09:00,24.14,20.21,57.32,6.63,974.85,0.59,4.92,319.63,23.66,6.89,7.49,1.71,7.55,525.13,2976.95,44.71,1,1,1,0,1,1,40.62,3.17,2024-01-05T04:10:18+09:00
2024-01-01T01:18:00+09:00,24.26,20.23,57.38,6.61,985.6,0.58,4.8,321.93,23.59,6.89,7.49,1.67,7.52,530.15,2963.83,44.01,1,1,0,0,0,0,40.39,3.21,2024-01-04T10:39:36+09:00
2024-01-01T01:18:30+09:00,24.26,20.22,57.29,6.65,999.4,0.57,4.78,319.11,23.5,6.89,7.41,1.61,7.51,532.03,2989.38,43.51,1,1,0,1,1,0,40.82,3.24,2024-01-05T07:18:30+09:00
2024-01-01T01:19:00+09:00,24.23,20.14,57.68,6.62,978.84,0.54,4.82,320.54,23.5,6.87,7.31,1.57,7.5,524.46,3031.5,44.29,0,1,1,1,0,0,40.35,3.2,2024-01-04T09:14:12+09:00
2024-01-01T01:19:30+09:00,24.22,20.14,58.06,6.57,993.39,0.51,4.7,327.61,23.42,6.88,7.23,1.61,7.54,521.59,3017.65,45.12,1,0,1,0,0,0,41.31,3.1,2024-01-05T08:45:54+09:00
2024-01-01T01:20:00+09:00,24.38,20.16,58.45,6.54,973.76,0.54,4.69,326.62,23.44,6.86,7.3,1.52,7.54,512.67,2981.85,44.85,1,0,1,0,0,0,41.92,3.05,2024-01-06T03:29:36+09:00
2024-01-01T01:20:30+09:00,24.57,20.15,58.53,6.53,1001.83,0.54,4.57,321.82,23.4,6.84,7.21,1.66,7.5,504.59,2940.28,45.52,1,0,1,0,1,0,40.97,3.14,2024-01-05T15:58:54+09:00
2024-01-01T01:21:00+09:00,24.44,20.08,58.25,6.53,996.96,0.55,4.61,331.36,23.39,6.86,7.23,1.63,7.53,508.34,2987.37,46.07,0,1,1,1,0,1,40.2,3.22,2024-01-06T10:57:00+09:00
2024-01-01T01:21:30+09:00,24.3,20.11,57.99,6.54,1023.79,0.52,4.61,325.57,23.39,6.84,7.25,1.67,7.58,503.41,2955.95,46.45,0,1,1,1,1,0,40.94,3.25,2024-01-06T20:19:06+09:00
2024-01-01T01:22:00+09:00,24.47,20.15,57.55,6.59,1032.72,0.49,4.54,323.63,23.41,6.86,7.3,1.78,7.58,508.1,2921.13,47.44,1,1,0,0,1,0,40.72,3.31,2024-01-07T08:48:24+09:00
2024-01-01T01:22:30+09:00,24.59,20.11,57.11,6.6,1043.87,0.54,4.43,330.05,23.46,6.83,7.38,1.78,7.54,505.99,2930.6,47.41,1,1,1,1,0,1,40.78,3.3,2024-01-07T06:39:18+09:00
2024-01-01T01:23:00+09:00,24.42,20.18,57.26,6.63,1016.4,0.59,4.47,322.82,23.38,6.81,7.37,1.6,7.57,499.62,2895.96,46.64,0,0,0,0,1,1,41.15,3.22,2024-01-07T16:59:00+09:00
2024-01-01T01:23:30+09:00,24.24,20.09,57.1,6.65,1042.01,0.54,4.35,325.92,23.28,6.79,7.46,1.51,7.53,499.52,2942.9,47.36,1,0,0,0,1,0,40.76,3.12,2024-01-08T00:40:18+09:00
2024-01-01T01:24:00+09:00,24.42,20.02,56.65,6.6,1012.76,0.56,4.28,324.08,23.26,6.79,7.42,1.4,7.55,490.46,2908.16,47.54,0,0,0,0,0,0,40.68,3.2,2024-01-08T09:19:12+09:00
2024-01-01T01:24:30+09:00,24.49,19.93,56.94,6.61,1021.36,0.51,4.33,327.91,23.18,6.79,7.4,1.35,7.5,486.53,2921.77,47.98,0,1,0,1,1,1,41.15,3.26,2024-01-07T14:36:30+09:00
2024-01-01T01:25:00+09:00,24.38,19.96,56.83,6.61,1031.53,0.48,4.17,330.75,23.22,6.81,7.32,1.27,7.48,480.44,2893.19,47.1,1,1,0,1,1,0,41.54,3.29,2024-01-08T04:32:12+09:00
2024-01-01T01:25:30+09:00,24.48,19.93,57.13,6.6,1043.57,0.49,4.29,325.31,23.24,6.84,7.23,1.43,7.43,478.51,2892.78,47.54,1,0,1,1,0,0,40.96,3.35,2024-01-08T23:01:30+09:00
2024-01-01T01:26:00+09:00,24.33,19.99,57.42,6.61,1053.43,0.51,4.16,319.0,23.28,6.85,7.25,1.47,7.42,481.41,2871.54,47.42,0,1,1,0,1,0,41.0,3.43,2024-01-08T16:47:36+09:00
2024-01-01T01:26:30+09:00,24.29,20.0,57.42,6.61,1042.79,0.51,4.02,328.27,23.18,6.88,7.32,1.35,7.47,475.51,2831.68,47.15,0,0,1,1,0,0,40.63,3.51,2024-01-08T05:16:54+09:00
2024-01-01T01:27:00+09:00,24.27,20.01,57.27,6.61,1053.85,0.5,3.83,334.62,23.09,6.88,7.39,1.4,7.49,476.41,2818.64,46.54,0,0,1,1,0,1,40.12,3.51,2024-01-07T18:29:24+09:00
2024-01-01T01:27:30+09:00,24.09,20.07,57.74,6.66,1072.41,0.54,4.03,328.22,23.04,6.89,7.34,1.37,7.54,469.75,2851.8,45.54,1,1,1,1,1,0,40.71,3.5,2024-01-06T20:39:30+09:00
2024-01-01T01:28:00+09:00,24.23,20.03,57.48,6.69,1092.57,0.54,4.04,331.37,23.04,6.87,7.42,1.41,7.53,466.03,2859.87,45.86,1,1,0,1,1,1,39.75,3.55,2024-01-06T06:44:48+09:00
2024-01-01T01:28:30+09:00,24.08,19.99,57.87,6.65,1084.65,0.5,3.99,330.6,23.11,6.87,7.33,1.61,7.53,473.34,2894.64,46.22,0,0,1,1,1,1,39.42,3.5,2024-01-06T06:59:42+09:00
2024-01-01T01:29:00+09:00,24.16,20.03,57.38,6.61,1076.79,0.51,4.16,329.04,23.19,6.87,7.27,1.66,7.54,468.24,2874.71,45.99,1,0,0,0,1,0,38.88,3.56,2024-01-05T12:02:36+09:00
2024-01-01T01:29:30+09:00,24.14,19.94,57.21,6.6,1055.61,0.53,4.35,325.81,23.29,6.88,7.32,1.73,7.52,466.25,2892.1,46.57,0,0,1,1,1,1,39.43,3.46,2024-01-05T08:27:06+09:00
2024-01-01T01:30:00+09:00,24.28,19.92,57.54,6.61,1084.62,0.49,4.18,318.96,23.31,6.9,7.31,1.81,7.53,472.66,2928.62,46.32,0,0,0,0,0,0,38.5,3.51,2024-01-06T00:46:48+09:00
2024-01-01T01:30:30+09:00,24.37,20.0,57.51,6.6,1070.64,0.53,4.37,310.57,23.36,6.88,7.3,1.74,7.54,476.48,2894.87,45.81,0,0,1,1,0,1,37.64,3.47,2024-01-06T23:20:54+09:00
2024-01-01T01:31:00+09:00,24.53,20.04,57.1,6.59,1067.6,0.56,4.35,302.91,23.31,6.85,7.34,1.76,7.55,474.97,2873.44,45.51,0,1,0,0,0,0,37.37,3.39,2024-01-06T22:52:36+09:00
2024-01-01T01:31:30+09:00,24.47,19.95,56.98,6.6,1060.48,0.6,4.24,305.38,23.4,6.82,7.38,1.71,7.58,475.31,2907.78,44.54,0,0,1,0,1,1,37.89,3.43,2024-01-06T22:38:42+09:00
2024-01-01T01:32:00+09:00,24.67,19.86,56.81,6.56,1054.81,0.63,4.39,300.86,23.37,6.81,7.34,1.81,7.63,478.18,2903.79,44.84,1,0,0,0,0,1,38.52,3.44,2024-01-06T08:58:24+09:00
2024-01-01T01:32:30+09:00,24.77,19.83,56.87,6.54,1047.49,0.59,4.57,299.6,23.35,6.81,7.32,1.91,7.6,471.55,2907.28,44.63,0,0,0,0,0,1,37.9,3.4,2024-01-06T12:06:06+09:00
2024-01-01T01:33:00+09:00,24.96,19.76,57.31,6.55,1075.91,0.59,4.57,303.64,23.4,6.81,7.38,1.9,7.58,465.89,2895.84,45.11,0,1,0,0,1,0,37.78,3.33,2024-01-05T20:30:36+09:00
2024-01-01T01:33:30+09:00,25.14,19.77,57.27,6.59,1071.56,0.56,4.4,305.97,23.48,6.82,7.36,1.91,7.58,467.11,2929.8,45.95,1,1,0,1,0,1,37.57,3.43,2024-01-05T17:38:18+09:00
2024-01-01T01:34:00+09:00,25.27,19.8,57.5,6.62,1070.85,0.52,4.39,310.72,23.41,6.84,7.27,1.76,7.59,471.3,2895.41,46.77,0,1,1,0,1,0,37.33,3.5,2024-01-05T20:31:36+09:00
2024-01-01T01:34:30+09:00,25.18,19.78,57.77,6.58,1047.38,0.54,4.2,303.11,23.42,6.83,7.31,1.66,7.62,476.92,2897.87,47.71,0,0,1,1,0,0,37.65,3.49,2024-01-05T05:39:18+09:00
2024-01-01T01:35:00+09:00,25.1,19.86,58.04,6.57,1050.94,0.58,4.39,294.42,23.5,6.81,7.22,1.71,7.62,471.47,2906.26,47.81,0,0,0,0,0,0,38.23,3.57,2024-01-04T06:08:36+09:00
2024-01-01T01:35:30+09:00,25.04,19.78,58.44,6.54,1049.34,0.54,4.46,301.56,23.57,6.79,7.17,1.74,7.64,467.26,2899.21,48.06,1,0,0,1,0,0,38.23,3.63,2024-01-04T05:54:42+09:00
2024-01-01T01:36:00+09:00,25.12,19.78,58.09,6.58,1060.08,0.5,4.51,311.51,23.63,6.78,7.24,1.59,7.62,460.75,2925.55,47.39,1,0,0,0,0,1,39.06,3.64,2024-01-04T13:07:12+09:00
2024-01-01T01:36:30+09:00,25.09,19.73,58.4,6.6,1057.84,0.54,4.6,305.42,23.66,6.76,7.16,1.46,7.65,467.01,2912.78,47.69,1,1,1,1,1,1,39.71,3.68,2024-01-03T17:55:42+09:00
2024-01-01T01:37:00+09:00,25.0,19.71,58.53,6.62,1033.84,0.56,4.66,302.32,23.69,6.76,7.09,1.62,7.67,464.26,2906.31,47.74,0,1,1,0,0,0,39.37,3.67,2024-01-04T16:15:24+09:00
2024-01-01T01:37:30+09:00,24.96,19.77,58.09,6.59,1017.81,0.6,4.6,294.87,23.79,6.77,7.18,1.8,7.69,455.72,2897.87,47.85,1,1,1,1,0,0,38.66,3.63,2024-01-04T02:20:42+09:00
2024-01-01T01:38:00+09:00,24.96,19.77,58.56,6.63,1008.47,0.59,4.51,290.44,23.77,6.75,7.12,1.64,7.72,456.49,2938.25,48.39,1,0,1,0,1,0,38.34,3.68,2024-01-03T15:33:12+09:00
2024-01-01T01:38:30+09:00,24.86,19.8,58.5,6.66,994.4,0.6,4.47,290.66,23.87,6.76,7.08,1.81,7.73,454.71,2929.66,49.39,0,1,0,0,1,0,37.81,3.73,2024-01-04T03:04:54+09:00
2024-01-01T01:39:00+09:00,25.01,19.88,58.58,6.64,971.57,0.61,4.6,292.39,23.78,6.73,7.02,1.74,7.77,452.92,2935.39,49.25,0,1,1,0,0,1,38.37,3.75,2024-01-03T16:46:12+09:00
2024-01-01T01:39:30+09:00,24.82,19.85,58.97,6.64,992.59,0.61,4.41,294.01,23.71,6.74,7.05,1.64,7.8,452.51,2935.57,49.78,0,1,1,0,1,0,37.76,3.82,2024-01-04T00:27:30+09:00
2024-01-01T01:40:00+09:00,24.71,19.83,59.4,6.64,1006.21,0.62,4.54,296.08,23.7,6.76,7.05,1.75,7.77,451.45,2970.13,50.65,0,0,1,0,0,1,37.27,3.85,2024-01-03T21:49:36+09:00
2024-01-01T01:40:30+09:00,24.77,19.89,59.41,6.6,992.17,0.66,4.51,297.82,23.7,6.75,7.01,1.65,7.78,451.81,3001.63,51.39,0,1,1,1,0,1,36.3,3.93,2024-01-04T08:38:06+09:00
2024-01-01T01:41:00+09:00,24.82,19.84,59.67,6.59,978.2,0.65,4.46,301.64,23.79,6.75,7.08,1.77,7.82,450.99,2978.4,51.54,1,1,1,1,1,0,36.53,3.88,2024-01-04T06:57:48+09:00
2024-01-01T01:41:30+09:00,24.8,19.76,60.07,6.55,1004.37,0.68,4.34,305.69,23.89,6.76,7.07,1.97,7.82,443.46,2943.74,51.22,1,1,1,0,1,1,36.86,3.95,2024-01-04T12:58:18+09:00
2024-01-01T01:42:00+09:00,24.77,19.68,59.71,6.51,992.04,0.66,4.53,305.13,23.98,6.74,7.13,1.92,7.82,442.02,2937.21,50.9,0,1,0,0,0,0,37.69,3.99,2024-01-04T13:56:24+09:00
2024-01-01T01:42:30+09:00,24.97,19.66,59.55,6.55,989.84,0.66,4.58,305.31,23.9,6.75,7.12,1.87,7.78,443.5,2895.15,50.77,1,1,0,1,1,0,38.67,4.02,2024-01-05T01:28:06+09:00
2024-01-01T01:43:00+09:00,24.77,19.62,59.07,6.51,1004.15,0.65,4.56,311.26,23.93,6.74,7.03,1.67,7.76,448.39,2924.77,49.79,0,1,1,0,1,1,39.46,3.95,2024-01-05T10:35:48+09:00
2024-01-01T01:43:30+09:00,24.59,19.64,59.37,6.48,977.4,0.64,4.5,314.54,23.98,6.77,7.12,1.59,7.78,457.12,2931.28,50.39,1,0,1,0,1,1,39.97,3.95,2024-01-05T13:00:18+09:00
2024-01-01T01:44:00+09:00,24.65,19.74,59.18,6.48,1004.86,0.63,4.3,323.67,23.97,6.76,7.17,1.43,7.77,448.75,2936.95,50.83,0,0,1,1,1,0,40.24,3.99,2024-01-05T15:24:48+09:00
2024-01-01T01:44:30+09:00,24.64,19.67,59.07,6.47,1002.43,0.59,4.11,328.01,23.93,6.74,7.2,1.26,7.8,457.03,2953.98,50.67,0,0,1,0,0,1,41.19,4.03,2024-01-06T04:51:42+09:00
2024-01-01T01:45:00+09:00,24.65,19.6,58.87,6.48,1021.46,0.6,4.13,329.54,24.03,6.77,7.29,1.11,7.82,454.51,2949.53,50.03,1,0,0,0,0,1,40.99,4.05,2024-01-05T12:33:00+09:00
2024-01-01T01:45:30+09:00,24.49,19.51,58.81,6.44,1001.93,0.65,4.28,321.29,24.08,6.79,7.3,1.23,7.78,451.17,2969.88,50.07,0,1,0,1,0,0,40.49,4.11,2024-01-06T06:19:06+09:00
2024-01-01T01:46:00+09:00,24.49,19.42,58.41,6.44,1002.47,0.66,4.12,318.33,24.11,6.78,7.22,1.3,7.75,455.51,2990.96,49.71,1,1,0,0,0,0,39.59,4.05,2024-01-07T00:48:24+09:00
2024-01-01T01:46:30+09:00,24.62,19.34,58.72,6.42,989.82,0.66,4.08,317.55,24.05,6.79,7.22,1.14,7.74,449.4,2992.76,48.75,1,0,1,0,1,1,39.54,3.99,2024-01-07T19:03:18+09:00
2024-01-01T01:47:00+09:00,24.79,19.43,58.27,6.47,1001.74,0.64,4.01,318.68,24.14,6.78,7.27,1.15,7.73,447.83,2964.06,49.47,0,1,0,1,1,1,39.53,3.91,2024-01-07T09:27:48+09:00
2024-01-01T01:47:30+09:00,24.96,19.37,57.97,6.51,1013.79,0.63,3.81,322.51,24.19,6.77,7.24,1.13,7.69,440.02,2954.03,50.03,1,0,1,1,0,0,39.29,3.86,2024-01-07T21:57:06+09:00
2024-01-01T01:48:00+09:00,24.82,19.34,57.79,6.52,988.0,0.66,3.85,323.33,24.14,6.79,7.27,1.01,7.73,447.55,2975.64,49.59,1,1,0,1,1,1,39.84,3.79,2024-01-07T21:14:24+09:00
2024-01-01T01:48:30+09:00,24.96,19.28,57.96,6.49,1005.59,0.62,3.68,315.95,24.21,6.77,7.29,0.89,7.76,455.87,2935.83,49.88,1,0,1,0,1,1,40.17,3.83,2024-01-08T04:55:42+09:00
2024-01-01T01:49:00+09:00,25.05,19.2,57.49,6.51,976.52,0.6,3.61,324.71,24.12,6.8,7.37,0.74,7.8,457.52,2924.87,49.4,1,1,0,1,0,1,40.19,3.82,2024-01-09T00:08:12+09:00
2024-01-01T01:49:30+09:00,25.19,19.22,57.4,6.53,962.46,0.56,3.6,325.32,24.16,6.82,7.3,0.66,7.76,451.32,2969.14,49.61,0,1,1,0,0,1,39.5,3.78,2024-01-08T12:08:42+09:00
2024-01-01T01:50:00+09:00,25.07,19.19,56.97,6.58,953.34,0.52,3.74,320.92,24.22,6.81,7.24,0.65,7.81,447.8,2960.43,49.32,0,1,1,1,0,1,39.76,3.74,2024-01-07T18:52:24+09:00
2024-01-01T01:50:30+09:00,25.17,19.29,56.53,6.54,936.38,0.49,3.58,313.55,24.3,6.8,7.17,0.7,7.81,455.76,2923.33,49.06,1,1,1,0,1,1,39.39,3.73,2024-01-08T06:24:06+09:00
2024-01-01T01:51:00+09:00,25.31,19.37,56.39,6.53,932.87,0.5,3.52,313.22,24.38,6.82,7.09,0.58,7.79,449.88,2950.59,49.73,0,0,1,0,1,1,39.79,3.82,2024-01-08T15:46:12+09:00
2024-01-01T01:51:30+09:00,25.3,19.39,56.44,6.5,926.13,0.45,3.45,312.07,24.32,6.82,7.17,0.72,7.78,446.41,2984.93,48.78,0,1,0,1,1,0,39.05,3.77,2024-01-08T13:51:30+09:00
2024-01-01T01:52:00+09:00,25.44,19.38,56.74,6.49,948.95,0.45,3.51,320.53,24.36,6.8,7.08,0.56,7.79,439.03,2936.63,48.51,1,1,1,1,1,1,38.61,3.76,2024-01-08T18:54:24+09:00
2024-01-01T01:52:30+09:00,25.53,19.3,56.31,6.51,964.09,0.42,3.58,322.79,24.45,6.78,6.98,0.71,7.82,444.93,2984.97,47.67,0,1,1,0,0,0,38.39,3.72,2024-01-09T04:16:30+09:00
2024-01-01T01:53:00+09:00,25.44,19.29,55.88,6.5,946.25,0.42,3.64,316.63,24.47,6.78,6.97,0.61,7.85,452.72,2978.74,48.24,0,1,0,0,1,1,38.54,3.71,2024-01-09T22:31:24+09:00
2024-01-01T01:53:30+09:00,25.35,19.21,55.51,6.53,947.85,0.46,3.55,310.8,24.47,6.81,6.99,0.48,7.85,444.07,3004.21,49.04,0,0,1,0,0,0,37.84,3.74,2024-01-09T05:58:18+09:00
2024-01-01T01:54:00+09:00,25.29,19.25,55.9,6.57,956.9,0.42,3.37,318.54,24.39,6.8,6.9,0.5,7.85,451.07,2987.33,49.34,0,0,0,0,0,1,38.51,3.64,2024-01-09T20:37:12+09:00
2024-01-01T01:54:30+09:00,25.29,19.32,56.1,6.58,968.42,0.46,3.26,308.76,24.41,6.77,6.85,0.46,7.84,441.98,3034.78,50.2,0,1,1,0,0,0,38.03,3.64,2024-01-10T00:42:30+09:00
2024-01-01T01:55:00+09:00,25.45,19.35,55.69,6.57,943.9,0.49,3.43,299.11,24.33,6.77,6.94,0.28,7.88,434.8,2990.57,49.91,1,0,1,0,0,1,38.41,3.6,2024-01-09T23:45:24+09:00
